"日付け","終値","始値","高値","安値","出来高","前日比%"
"2015年07月17日","21,300.0","21,345.0","21,545.0","21,020.0","1.08M","1.38%"
"2015年07月16日","21,010.0","20,435.0","21,115.0","20,320.0","1.03M","3.88%"
"2015年07月15日","20,225.0","19,785.0","20,445.0","19,745.0","949.00K","2.48%"
"2015年07月14日","19,735.0","19,965.0","20,045.0","19,625.0","912.10K","-0.35%"
"2015年07月13日","19,805.0","20,110.0","20,390.0","19,320.0","1.53M","1.49%"
"2015年07月10日","19,515.0","20,000.0","20,345.0","19,490.0","869.40K","-1.29%"
"2015年07月09日","19,770.0","19,500.0","20,100.0","19,205.0","983.60K","-0.35%"
"2015年07月08日","19,840.0","20,305.0","20,585.0","19,840.0","982.00K","-2.48%"
"2015年07月07日","20,345.0","20,585.0","20,675.0","20,285.0","383.90K","0.54%"
"2015年07月06日","20,235.0","20,400.0","20,580.0","20,235.0","506.60K","-3.16%"
"2015年07月03日","20,895.0","21,035.0","21,075.0","20,660.0","424.80K","-0.74%"
"2015年07月02日","21,050.0","21,185.0","21,485.0","21,005.0","623.60K","0.02%"
"2015年07月01日","21,045.0","20,705.0","21,100.0","20,705.0","564.70K","2.81%"
"2015年06月30日","20,470.0","20,600.0","20,785.0","20,330.0","956.30K","-2.48%"
"2015年06月29日","20,990.0","20,985.0","21,250.0","20,815.0","963.50K","-3.63%"
"2015年06月26日","21,780.0","21,490.0","21,935.0","21,440.0","1.21M","1.68%"
"2015年06月25日","21,420.0","20,915.0","21,745.0","20,905.0","984.10K","2.59%"
"2015年06月24日","20,880.0","21,000.0","21,090.0","20,765.0","775.30K","-0.33%"
"2015年06月23日","20,950.0","20,350.0","20,950.0","20,315.0","856.10K","4.75%"
"2015年06月22日","20,000.0","19,905.0","20,060.0","19,795.0","515.80K","1.34%"
"2015年06月19日","19,735.0","19,800.0","19,910.0","19,670.0","336.20K","1.13%"
"2015年06月18日","19,515.0","19,900.0","20,035.0","19,515.0","575.90K","-1.81%"
"2015年06月17日","19,875.0","20,230.0","20,350.0","19,770.0","668.40K","-2.33%"
"2015年06月16日","20,350.0","20,490.0","20,580.0","20,325.0","429.10K","0.15%"
"2015年06月15日","20,320.0","20,290.0","20,650.0","20,260.0","470.50K","-0.90%"
"2015年06月12日","20,505.0","19,905.0","20,625.0","19,835.0","996.30K","2.53%"
"2015年06月11日","20,000.0","20,195.0","20,425.0","19,990.0","909.90K","-0.79%"
"2015年06月10日","20,160.0","20,500.0","20,715.0","20,160.0","772.20K","-0.20%"
"2015年06月09日","20,200.0","20,660.0","20,675.0","20,200.0","675.70K","-2.98%"
"2015年06月08日","20,820.0","21,065.0","21,080.0","20,760.0","587.00K","-0.29%"
"2015年06月05日","20,880.0","20,890.0","21,035.0","20,645.0","710.40K","-1.46%"
"2015年06月04日","21,190.0","21,000.0","21,240.0","20,950.0","485.10K","1.15%"
"2015年06月03日","20,950.0","20,995.0","21,250.0","20,800.0","515.10K","-0.69%"
"2015年06月02日","21,095.0","21,500.0","21,810.0","21,035.0","733.70K","-1.82%"
"2015年06月01日","21,485.0","20,900.0","21,580.0","20,855.0","623.30K","1.73%"
"2015年05月29日","21,120.0","20,700.0","21,350.0","20,660.0","1.07M","1.39%"
"2015年05月28日","20,830.0","20,820.0","20,855.0","20,570.0","794.10K","0.34%"
"2015年05月27日","20,760.0","21,370.0","21,410.0","20,750.0","1.01M","-2.24%"
"2015年05月26日","21,235.0","21,325.0","21,505.0","21,200.0","525.50K","-0.82%"
"2015年05月25日","21,410.0","21,450.0","21,785.0","21,195.0","689.30K","0.38%"
"2015年05月22日","21,330.0","21,645.0","21,750.0","20,920.0","1.49M","-1.39%"
"2015年05月21日","21,630.0","21,765.0","21,860.0","21,630.0","518.40K","-0.76%"
"2015年05月20日","21,795.0","21,800.0","22,015.0","21,550.0","1.03M","-1.16%"
"2015年05月19日","22,050.0","22,265.0","22,350.0","21,850.0","915.10K","-1.80%"
"2015年05月18日","22,455.0","22,800.0","22,850.0","22,400.0","844.00K","-1.38%"
"2015年05月15日","22,770.0","22,795.0","23,095.0","22,445.0","997.80K","1.11%"
"2015年05月14日","22,520.0","21,830.0","23,180.0","21,675.0","1.82M","1.40%"
"2015年05月13日","22,210.0","20,750.0","22,310.0","20,670.0","1.45M","6.75%"
"2015年05月12日","20,805.0","20,735.0","20,830.0","20,470.0","560.30K","1.02%"
"2015年05月11日","20,595.0","21,015.0","21,105.0","20,425.0","1.34M","-2.65%"
"2015年05月08日","21,155.0","21,045.0","21,610.0","20,670.0","2.72M","7.17%"
"2015年05月07日","19,740.0","19,755.0","19,885.0","19,550.0","861.40K","-2.54%"
"2015年05月01日","20,255.0","20,120.0","20,545.0","20,005.0","772.70K","-0.32%"
"2015年04月30日","20,320.0","20,600.0","20,895.0","20,275.0","659.70K","-2.24%"
"2015年04月28日","20,785.0","20,690.0","20,940.0","20,660.0","456.00K","1.02%"
"2015年04月27日","20,575.0","20,550.0","20,600.0","20,330.0","538.40K","-0.84%"
"2015年04月24日","20,750.0","20,505.0","20,885.0","20,405.0","661.60K","1.87%"
"2015年04月23日","20,370.0","20,845.0","20,910.0","20,275.0","815.40K","-2.61%"
"2015年04月22日","20,915.0","20,820.0","21,055.0","20,680.0","932.70K","1.19%"
"2015年04月21日","20,670.0","20,385.0","20,680.0","20,205.0","682.90K","2.10%"
"2015年04月20日","20,245.0","20,200.0","20,430.0","19,850.0","561.60K","-0.61%"
"2015年04月17日","20,370.0","20,550.0","20,595.0","20,165.0","1.05M","-1.38%"
"2015年04月16日","20,655.0","19,950.0","20,720.0","19,920.0","1.48M","3.69%"
"2015年04月15日","19,920.0","19,435.0","20,045.0","19,300.0","1.16M","2.47%"
"2015年04月14日","19,440.0","19,580.0","19,690.0","19,250.0","868.70K","-1.64%"
"2015年04月13日","19,765.0","18,940.0","19,825.0","18,840.0","1.56M","4.52%"
"2015年04月10日","18,910.0","18,750.0","18,940.0","18,630.0","615.10K","0.27%"
"2015年04月09日","18,860.0","18,935.0","19,050.0","18,770.0","630.20K","-1.28%"
"2015年04月08日","19,105.0","19,230.0","19,290.0","18,835.0","869.50K","0.10%"
"2015年04月07日","19,085.0","18,905.0","19,280.0","18,905.0","1.10M","2.31%"
"2015年04月06日","18,655.0","18,155.0","18,880.0","18,100.0","821.70K","2.25%"
"2015年04月03日","18,245.0","17,655.0","18,245.0","17,580.0","1.13M","4.26%"
"2015年04月02日","17,500.0","17,790.0","17,830.0","17,455.0","1.04M","-1.88%"
"2015年04月01日","17,835.0","17,655.0","17,985.0","17,470.0","866.50K","0.91%"
"2015年03月31日","17,675.0","18,160.0","18,180.0","17,655.0","915.70K","-1.86%"
"2015年03月30日","18,010.0","18,000.0","18,190.0","17,815.0","1.04M","-1.07%"
"2015年03月27日","18,205.0","18,135.0","18,240.0","17,910.0","979.70K","1.17%"
"2015年03月26日","17,995.0","18,385.0","18,750.0","17,820.0","2.51M","-3.02%"
"2015年03月25日","18,555.0","17,940.0","18,735.0","17,775.0","1.94M","3.43%"
"2015年03月24日","17,940.0","18,120.0","18,235.0","17,835.0","1.41M","-2.95%"
"2015年03月23日","18,485.0","18,000.0","18,800.0","17,990.0","2.48M","3.59%"
"2015年03月20日","17,845.0","18,510.0","18,595.0","17,565.0","3.50M","-6.57%"
"2015年03月19日","19,100.0","20,780.0","20,785.0","18,390.0","8.52M","11.83%"
"2015年03月18日","17,080.0","17,080.0","17,080.0","17,080.0","117.70K","21.31%"
"2015年03月17日","14,080.0","13,925.0","14,200.0","13,760.0","1.30M","1.40%"
"2015年03月16日","13,885.0","13,720.0","14,215.0","13,710.0","1.08M","1.35%"
"2015年03月13日","13,700.0","13,595.0","13,770.0","13,590.0","886.20K","1.71%"
"2015年03月12日","13,470.0","13,320.0","13,475.0","13,215.0","514.90K","1.28%"
"2015年03月11日","13,300.0","13,310.0","13,480.0","13,240.0","1.09M","-1.55%"
"2015年03月10日","13,510.0","13,835.0","13,855.0","13,405.0","1.01M","-2.49%"
"2015年03月09日","13,855.0","13,680.0","13,930.0","13,620.0","644.40K","0.14%"
"2015年03月06日","13,835.0","13,610.0","13,910.0","13,590.0","1.16M","1.65%"
"2015年03月05日","13,610.0","13,045.0","13,625.0","13,005.0","975.90K","4.65%"
"2015年03月04日","13,005.0","13,025.0","13,085.0","12,895.0","442.60K","-0.34%"
"2015年03月03日","13,050.0","13,035.0","13,085.0","12,935.0","504.00K","0.58%"
"2015年03月02日","12,975.0","12,850.0","13,020.0","12,850.0","638.70K","1.53%"
"2015年02月27日","12,780.0","12,500.0","12,920.0","12,475.0","1.30M","2.86%"
"2015年02月26日","12,425.0","12,150.0","12,460.0","12,135.0","492.70K","1.55%"
"2015年02月25日","12,235.0","12,190.0","12,285.0","12,120.0","364.60K","0.29%"
"2015年02月24日","12,200.0","12,125.0","12,200.0","12,015.0","504.50K","0.21%"
"2015年02月23日","12,175.0","12,150.0","12,175.0","12,080.0","458.90K","0.66%"
"2015年02月20日","12,095.0","12,130.0","12,140.0","12,015.0","353.50K","0.33%"
"2015年02月19日","12,055.0","11,945.0","12,155.0","11,920.0","523.50K","1.26%"
"2015年02月18日","11,905.0","11,830.0","11,915.0","11,805.0","476.50K","1.32%"
"2015年02月17日","11,750.0","11,715.0","11,850.0","11,675.0","434.10K","0.69%"
"2015年02月16日","11,670.0","11,800.0","11,830.0","11,645.0","688.60K","-0.60%"
"2015年02月13日","11,740.0","11,850.0","11,880.0","11,690.0","455.80K","-0.93%"
"2015年02月12日","11,850.0","11,930.0","11,975.0","11,825.0","566.40K","0.47%"
"2015年02月10日","11,795.0","11,780.0","11,825.0","11,700.0","302.30K","0.47%"
"2015年02月09日","11,740.0","11,915.0","11,930.0","11,630.0","549.40K","-0.25%"
"2015年02月06日","11,770.0","11,560.0","11,825.0","11,500.0","1.54M","4.25%"
"2015年02月05日","11,290.0","11,420.0","11,500.0","11,255.0","617.40K","-0.44%"
"2015年02月04日","11,340.0","11,350.0","11,460.0","11,280.0","619.60K","1.02%"
"2015年02月03日","11,225.0","11,400.0","11,445.0","11,150.0","720.80K","-1.92%"
"2015年02月02日","11,445.0","11,350.0","11,600.0","11,345.0","704.00K","0.13%"
"2015年01月30日","11,430.0","11,295.0","11,590.0","11,140.0","1.47M","1.74%"
"2015年01月29日","11,235.0","11,685.0","11,785.0","11,140.0","2.25M","-8.66%"
"2015年01月28日","12,300.0","12,230.0","12,360.0","12,130.0","617.40K","-0.12%"
"2015年01月27日","12,315.0","12,185.0","12,410.0","12,180.0","539.60K","1.82%"
"2015年01月26日","12,095.0","11,850.0","12,110.0","11,830.0","455.30K","0.62%"
"2015年01月23日","12,020.0","12,175.0","12,185.0","11,965.0","462.50K","-0.33%"
"2015年01月22日","12,060.0","12,080.0","12,125.0","11,950.0","400.50K","-0.86%"
"2015年01月21日","12,165.0","12,125.0","12,255.0","12,070.0","518.50K","-0.16%"
"2015年01月20日","12,185.0","12,010.0","12,230.0","11,975.0","428.80K","0.49%"
"2015年01月19日","12,125.0","12,190.0","12,235.0","12,070.0","587.40K","1.63%"
"2015年01月16日","11,930.0","11,850.0","11,950.0","11,705.0","617.40K","-1.28%"
"2015年01月15日","12,085.0","11,845.0","12,175.0","11,830.0","682.30K","2.98%"
"2015年01月14日","11,735.0","12,155.0","12,200.0","11,725.0","959.40K","-4.32%"
"2015年01月13日","12,265.0","12,050.0","12,270.0","12,015.0","821.10K","0.49%"
"2015年01月09日","12,205.0","12,155.0","12,455.0","12,155.0","893.80K","0.58%"
"2015年01月08日","12,135.0","12,000.0","12,845.0","11,790.0","2.46M","2.28%"
"2015年01月07日","11,865.0","11,800.0","11,965.0","11,765.0","611.30K","0.51%"
"2015年01月06日","11,805.0","12,040.0","12,060.0","11,775.0","1.05M","-4.18%"
"2015年01月05日","12,320.0","12,515.0","12,550.0","12,300.0","572.70K","-2.26%"
"2014年12月30日","12,605.0","12,770.0","12,845.0","12,605.0","443.50K","-0.32%"
"2014年12月29日","12,645.0","12,835.0","12,875.0","12,585.0","409.30K","-1.48%"
"2014年12月26日","12,835.0","12,800.0","12,900.0","12,750.0","183.90K","0.43%"
"2014年12月25日","12,780.0","12,890.0","12,935.0","12,770.0","229.40K","-0.54%"
"2014年12月24日","12,850.0","12,790.0","12,930.0","12,700.0","591.50K","1.54%"
"2014年12月22日","12,655.0","12,750.0","12,785.0","12,525.0","520.90K","0.12%"
"2014年12月19日","12,640.0","12,850.0","12,875.0","12,600.0","850.80K","-0.12%"
"2014年12月18日","12,655.0","12,700.0","12,820.0","12,575.0","813.80K","1.81%"
"2014年12月17日","12,430.0","12,400.0","12,595.0","12,345.0","675.40K","-0.60%"
"2014年12月16日","12,505.0","12,760.0","12,870.0","12,480.0","1.08M","-3.96%"
"2014年12月15日","13,020.0","13,090.0","13,240.0","12,990.0","525.40K","-1.44%"
"2014年12月12日","13,210.0","13,270.0","13,405.0","13,210.0","1.01M","-1.09%"
"2014年12月11日","13,355.0","13,310.0","13,390.0","13,115.0","1.42M","-1.29%"
"2014年12月10日","13,530.0","13,550.0","13,665.0","13,425.0","1.13M","-0.92%"
"2014年12月09日","13,655.0","13,775.0","13,950.0","13,605.0","1.03M","-1.37%"
"2014年12月08日","13,845.0","14,210.0","14,210.0","13,810.0","1.06M","-2.40%"
"2014年12月05日","14,185.0","14,095.0","14,195.0","13,905.0","577.60K","1.47%"
"2014年12月04日","13,980.0","14,300.0","14,345.0","13,880.0","697.90K","-0.50%"
"2014年12月03日","14,050.0","13,980.0","14,200.0","13,940.0","722.40K","1.81%"
"2014年12月02日","13,800.0","13,800.0","14,060.0","13,755.0","1.02M","-2.34%"
"2014年12月01日","14,130.0","13,850.0","14,460.0","13,780.0","1.44M","2.69%"
"2014年11月28日","13,760.0","13,485.0","13,775.0","13,385.0","815.30K","3.30%"
"2014年11月27日","13,320.0","13,610.0","13,655.0","13,235.0","785.70K","-0.78%"
"2014年11月26日","13,425.0","13,180.0","13,500.0","13,150.0","993.90K","1.28%"
"2014年11月25日","13,255.0","13,130.0","13,350.0","13,065.0","801.00K","2.20%"
"2014年11月21日","12,970.0","12,965.0","12,990.0","12,770.0","419.20K","0.35%"
"2014年11月20日","12,925.0","12,920.0","13,050.0","12,745.0","648.00K","0.58%"
"2014年11月19日","12,850.0","13,155.0","13,320.0","12,835.0","934.00K","-1.08%"
"2014年11月18日","12,990.0","12,720.0","13,000.0","12,710.0","742.40K","3.34%"
"2014年11月17日","12,570.0","12,905.0","12,970.0","12,540.0","609.80K","-2.37%"
"2014年11月14日","12,875.0","12,745.0","12,880.0","12,620.0","945.20K","2.79%"
"2014年11月13日","12,525.0","12,520.0","12,560.0","12,345.0","569.20K","-0.28%"
"2014年11月12日","12,560.0","12,500.0","12,660.0","12,480.0","809.30K","1.54%"
"2014年11月11日","12,370.0","12,180.0","12,440.0","12,145.0","1.00M","2.61%"
"2014年11月10日","12,055.0","12,090.0","12,140.0","11,990.0","372.00K","-0.90%"
"2014年11月07日","12,165.0","12,345.0","12,360.0","12,125.0","437.30K","-0.29%"
"2014年11月06日","12,200.0","12,400.0","12,455.0","12,125.0","575.30K","-1.09%"
"2014年11月05日","12,335.0","12,250.0","12,480.0","12,225.0","898.80K","0.49%"
"2014年11月04日","12,275.0","12,560.0","12,560.0","12,255.0","1.70M","3.06%"
"2014年10月31日","11,910.0","11,325.0","11,995.0","11,325.0","1.86M","6.01%"
"2014年10月30日","11,235.0","11,900.0","11,980.0","11,055.0","2.33M","1.03%"
"2014年10月29日","11,120.0","11,105.0","11,200.0","11,045.0","529.10K","0.18%"
"2014年10月28日","11,100.0","11,180.0","11,215.0","11,040.0","351.50K","-0.72%"
"2014年10月27日","11,180.0","11,070.0","11,235.0","11,045.0","509.30K","2.24%"
"2014年10月24日","10,935.0","11,255.0","11,265.0","10,895.0","665.00K","-2.24%"
"2014年10月23日","11,185.0","11,225.0","11,270.0","11,060.0","356.60K","-0.22%"
"2014年10月22日","11,210.0","11,100.0","11,250.0","11,075.0","459.50K","2.05%"
"2014年10月21日","10,985.0","11,000.0","11,130.0","10,900.0","607.20K","0.23%"
"2014年10月20日","10,960.0","10,875.0","11,015.0","10,840.0","508.80K","2.48%"
"2014年10月17日","10,695.0","10,830.0","10,895.0","10,650.0","486.60K","-0.28%"
"2014年10月16日","10,725.0","10,735.0","10,880.0","10,530.0","1.04M","-3.16%"
"2014年10月15日","11,075.0","11,065.0","11,105.0","10,900.0","485.10K","0.14%"
"2014年10月14日","11,060.0","11,065.0","11,185.0","10,980.0","675.70K","-1.12%"
"2014年10月10日","11,185.0","11,155.0","11,255.0","11,090.0","518.70K","-1.24%"
"2014年10月09日","11,325.0","11,500.0","11,550.0","11,305.0","327.70K","-1.09%"
"2014年10月08日","11,450.0","11,390.0","11,500.0","11,335.0","372.00K","-0.65%"
"2014年10月07日","11,525.0","11,700.0","11,740.0","11,515.0","334.50K","-1.16%"
"2014年10月06日","11,660.0","11,600.0","11,780.0","11,585.0","695.70K","2.10%"
"2014年10月03日","11,420.0","11,390.0","11,550.0","11,305.0","451.30K","-0.65%"
"2014年10月02日","11,495.0","11,600.0","11,645.0","11,490.0","452.70K","-2.17%"
"2014年10月01日","11,750.0","11,905.0","11,940.0","11,750.0","334.90K","-1.51%"
"2014年09月30日","11,930.0","11,980.0","12,025.0","11,855.0","399.50K","-0.58%"
"2014年09月29日","12,000.0","12,085.0","12,140.0","11,930.0","305.10K","-0.25%"
"2014年09月26日","12,030.0","12,000.0","12,085.0","11,970.0","382.90K","-0.87%"
"2014年09月25日","12,135.0","12,005.0","12,190.0","12,005.0","596.60K","1.34%"
"2014年09月24日","11,975.0","12,145.0","12,225.0","11,925.0","712.30K","-2.36%"
"2014年09月22日","12,265.0","12,200.0","12,470.0","12,200.0","806.10K","0.82%"
"2014年09月19日","12,165.0","12,210.0","12,280.0","12,130.0","574.60K","-0.12%"
"2014年09月18日","12,180.0","12,070.0","12,225.0","12,060.0","536.80K","1.46%"
"2014年09月17日","12,005.0","12,115.0","12,180.0","12,005.0","321.00K","-0.74%"
"2014年09月16日","12,095.0","11,930.0","12,125.0","11,925.0","490.90K","1.47%"
"2014年09月12日","11,920.0","11,950.0","12,000.0","11,865.0","563.30K","-0.83%"
"2014年09月11日","12,020.0","11,990.0","12,080.0","11,935.0","507.50K","0.71%"
"2014年09月10日","11,935.0","11,790.0","11,940.0","11,785.0","425.90K","1.40%"
"2014年09月09日","11,770.0","11,830.0","11,875.0","11,770.0","346.00K","-0.04%"
"2014年09月08日","11,775.0","11,825.0","11,835.0","11,610.0","513.90K","-1.38%"
"2014年09月05日","11,940.0","11,975.0","11,985.0","11,850.0","320.70K","0.17%"
"2014年09月04日","11,920.0","11,955.0","12,060.0","11,900.0","475.80K","0.13%"
"2014年09月03日","11,905.0","12,150.0","12,165.0","11,870.0","683.50K","-1.41%"
"2014年09月02日","12,075.0","11,750.0","12,145.0","11,745.0","1.11M","2.90%"
"2014年09月01日","11,735.0","11,685.0","11,850.0","11,615.0","733.90K","1.78%"
"2014年08月29日","11,530.0","11,400.0","11,575.0","11,375.0","406.50K","0.70%"
"2014年08月28日","11,450.0","11,500.0","11,555.0","11,405.0","319.60K","-0.91%"
"2014年08月27日","11,555.0","11,650.0","11,685.0","11,505.0","352.00K","-0.13%"
"2014年08月26日","11,570.0","11,695.0","11,715.0","11,565.0","301.90K","-0.90%"
"2014年08月25日","11,675.0","11,650.0","11,725.0","11,625.0","253.70K","0.52%"
"2014年08月22日","11,615.0","11,700.0","11,735.0","11,580.0","333.30K","0.13%"
"2014年08月21日","11,600.0","11,605.0","11,675.0","11,520.0","322.70K","0.09%"
"2014年08月20日","11,590.0","11,650.0","11,720.0","11,545.0","374.80K","-0.73%"
"2014年08月19日","11,675.0","11,695.0","11,855.0","11,505.0","1.07M","-0.55%"
"2014年08月18日","11,740.0","11,415.0","12,125.0","11,395.0","2.65M","3.99%"
"2014年08月15日","11,290.0","11,150.0","11,375.0","11,120.0","576.10K","1.71%"
"2014年08月14日","11,100.0","11,100.0","11,200.0","11,000.0","740.70K","1.19%"
"2014年08月13日","10,970.0","10,965.0","10,990.0","10,880.0","348.40K","0.05%"
"2014年08月12日","10,965.0","11,000.0","11,020.0","10,865.0","602.60K","-0.23%"
"2014年08月11日","10,990.0","10,990.0","11,030.0","10,925.0","736.00K","1.43%"
